method,target,seed,episode,f1,auc,inner_steps,eps,K_meta,sweep
fomaml,elqui,7,21,0.5263157894736842,0.72,10,0.1,10,inner_steps
fomaml,elqui,7,22,0.8695652173913043,0.95,10,0.1,10,inner_steps
fomaml,elqui,7,23,0.7142857142857143,0.61,10,0.1,10,inner_steps
fomaml,elqui,7,24,0.7272727272727273,0.69,10,0.1,10,inner_steps
fomaml,elqui,7,25,0.7777777777777778,0.8200000000000001,10,0.1,10,inner_steps
fomaml,elqui,7,26,0.8571428571428571,0.97,10,0.1,10,inner_steps
fomaml,elqui,7,27,0.8,0.88,10,0.1,10,inner_steps
fomaml,elqui,7,28,0.8181818181818182,0.8500000000000001,10,0.1,10,inner_steps
fomaml,elqui,7,29,0.7368421052631579,0.8999999999999999,10,0.1,10,inner_steps
fomaml,limari,7,0,0.6666666666666666,0.665,10,0.1,10,inner_steps
fomaml,limari,7,1,0.8571428571428571,0.91,10,0.1,10,inner_steps
fomaml,limari,7,2,0.4444444444444444,0.56,10,0.1,10,inner_steps
fomaml,limari,7,3,0.7272727272727273,0.72,10,0.1,10,inner_steps
fomaml,limari,7,4,0.72,0.61,10,0.1,10,inner_steps
fomaml,limari,7,5,0.47619047619047616,0.37,10,0.1,10,inner_steps
fomaml,limari,7,6,0.8,0.81,10,0.1,10,inner_steps
fomaml,limari,7,7,0.631578947368421,0.64,10,0.1,10,inner_steps
fomaml,limari,7,8,0.7,0.76,10,0.1,10,inner_steps
fomaml,limari,7,9,0.8333333333333334,0.65,10,0.1,10,inner_steps
fomaml,limari,7,10,0.7619047619047619,0.81,10,0.1,10,inner_steps
fomaml,limari,7,11,0.72,0.49,10,0.1,10,inner_steps
fomaml,limari,7,12,0.8,0.86,10,0.1,10,inner_steps
fomaml,limari,7,13,0.8333333333333334,0.8600000000000001,10,0.1,10,inner_steps
fomaml,limari,7,14,0.8181818181818182,0.78,10,0.1,10,inner_steps
fomaml,limari,7,15,0.45454545454545453,0.38,10,0.1,10,inner_steps
fomaml,limari,7,16,0.7619047619047619,0.6900000000000001,10,0.1,10,inner_steps
fomaml,limari,7,17,0.6956521739130435,0.6799999999999999,10,0.1,10,inner_steps
fomaml,limari,7,18,0.6666666666666666,0.86,10,0.1,10,inner_steps
fomaml,limari,7,19,0.4444444444444444,0.59,10,0.1,10,inner_steps
fomaml,limari,7,20,0.5882352941176471,0.59,10,0.1,10,inner_steps
fomaml,limari,7,21,0.7619047619047619,0.75,10,0.1,10,inner_steps
fomaml,limari,7,22,0.5217391304347826,0.41000000000000003,10,0.1,10,inner_steps
fomaml,limari,7,23,0.6666666666666666,0.59,10,0.1,10,inner_steps
fomaml,limari,7,24,0.75,0.7100000000000001,10,0.1,10,inner_steps
fomaml,limari,7,25,0.6666666666666666,0.77,10,0.1,10,inner_steps
fomaml,limari,7,26,0.6956521739130435,0.78,10,0.1,10,inner_steps
fomaml,limari,7,27,0.9523809523809523,0.9800000000000001,10,0.1,10,inner_steps
fomaml,limari,7,28,0.4,0.76,10,0.1,10,inner_steps
fomaml,limari,7,29,0.8181818181818182,0.8699999999999999,10,0.1,10,inner_steps
reptile,copiapo,42,0,0.8181818181818182,0.9299999999999999,5,0.05,10,eps
reptile,copiapo,42,1,0.9090909090909091,0.9800000000000001,5,0.05,10,eps
reptile,copiapo,42,2,0.7,0.8300000000000001,5,0.05,10,eps
reptile,copiapo,42,3,0.8888888888888888,0.9800000000000001,5,0.05,10,eps
reptile,copiapo,42,4,0.9,0.97,5,0.05,10,eps
reptile,copiapo,42,5,0.8695652173913043,0.875,5,0.05,10,eps
reptile,copiapo,42,6,0.8421052631578947,0.98,5,0.05,10,eps
reptile,copiapo,42,7,0.75,0.9199999999999999,5,0.05,10,eps
reptile,copiapo,42,8,0.8888888888888888,1.0,5,0.05,10,eps
reptile,copiapo,42,9,0.8,0.88,5,0.05,10,eps
reptile,copiapo,42,10,0.5333333333333333,0.81,5,0.05,10,eps
reptile,copiapo,42,11,0.8421052631578947,0.92,5,0.05,10,eps
reptile,copiapo,42,12,0.6666666666666666,0.94,5,0.05,10,eps
reptile,copiapo,42,13,0.9523809523809523,0.99,5,0.05,10,eps
reptile,copiapo,42,14,0.5333333333333333,0.83,5,0.05,10,eps
reptile,copiapo,42,15,0.8235294117647058,1.0,5,0.05,10,eps
reptile,copiapo,42,16,0.75,0.9400000000000001,5,0.05,10,eps
reptile,copiapo,42,17,0.8421052631578947,0.94,5,0.05,10,eps
reptile,copiapo,42,18,0.7058823529411765,0.85,5,0.05,10,eps
reptile,copiapo,42,19,0.8888888888888888,0.9900000000000001,5,0.05,10,eps
reptile,copiapo,42,20,0.7058823529411765,0.9400000000000001,5,0.05,10,eps
reptile,copiapo,42,21,0.7619047619047619,0.9099999999999999,5,0.05,10,eps
reptile,copiapo,42,22,0.8,0.94,5,0.05,10,eps
reptile,copiapo,42,23,0.75,1.0,5,0.05,10,eps
reptile,copiapo,42,24,0.64,0.77,5,0.05,10,eps
reptile,copiapo,42,25,0.8,0.9,5,0.05,10,eps
reptile,copiapo,42,26,0.8571428571428571,0.9400000000000002,5,0.05,10,eps
reptile,copiapo,42,27,0.7058823529411765,0.94,5,0.05,10,eps
reptile,copiapo,42,28,0.782608695652174,0.92,5,0.05,10,eps
reptile,copiapo,42,29,0.9473684210526315,1.0,5,0.05,10,eps
reptile,huasco,42,0,0.9473684210526315,1.0,5,0.05,10,eps
reptile,huasco,42,1,0.6666666666666666,0.7999999999999999,5,0.05,10,eps
reptile,huasco,42,2,0.9090909090909091,0.92,5,0.05,10,eps
reptile,huasco,42,3,0.9523809523809523,0.99,5,0.05,10,eps
reptile,huasco,42,4,0.9,0.9400000000000001,5,0.05,10,eps
reptile,huasco,42,5,0.8181818181818182,0.78,5,0.05,10,eps
reptile,huasco,42,6,0.9,0.99,5,0.05,10,eps
reptile,huasco,42,7,0.9090909090909091,0.8800000000000001,5,0.05,10,eps
reptile,huasco,42,8,0.7368421052631579,0.88,5,0.05,10,eps
reptile,huasco,42,9,0.9,0.96,5,0.05,10,eps
reptile,huasco,42,10,0.8571428571428571,0.9599999999999999,5,0.05,10,eps
reptile,huasco,42,11,0.8235294117647058,0.9600000000000001,5,0.05,10,eps
reptile,huasco,42,12,0.8888888888888888,1.0,5,0.05,10,eps
reptile,huasco,42,13,0.7777777777777778,0.84,5,0.05,10,eps
reptile,huasco,42,14,0.8421052631578947,0.94,5,0.05,10,eps
reptile,huasco,42,15,0.8235294117647058,0.9499999999999998,5,0.05,10,eps
reptile,huasco,42,16,0.8,0.88,5,0.05,10,eps
reptile,huasco,42,17,0.7619047619047619,0.84,5,0.05,10,eps
reptile,huasco,42,18,0.8235294117647058,0.96,5,0.05,10,eps
reptile,huasco,42,19,0.5333333333333333,0.91,5,0.05,10,eps
reptile,huasco,42,20,0.8571428571428571,0.9,5,0.05,10,eps
reptile,huasco,42,21,0.8695652173913043,0.97,5,0.05,10,eps
reptile,huasco,42,22,0.8571428571428571,0.88,5,0.05,10,eps
reptile,huasco,42,23,0.5263157894736842,0.6599999999999999,5,0.05,10,eps
reptile,huasco,42,24,0.8,0.82,5,0.05,10,eps
reptile,huasco,42,25,0.9090909090909091,0.95,5,0.05,10,eps
reptile,huasco,42,26,0.625,0.9,5,0.05,10,eps
reptile,huasco,42,27,0.9473684210526315,1.0,5,0.05,10,eps
reptile,huasco,42,28,0.8571428571428571,0.835,5,0.05,10,eps
reptile,huasco,42,29,0.782608695652174,0.7200000000000001,5,0.05,10,eps
reptile,elqui,42,0,0.8571428571428571,0.9400000000000001,5,0.05,10,eps
reptile,elqui,42,1,0.5882352941176471,0.86,5,0.05,10,eps
reptile,elqui,42,2,0.7368421052631579,0.8,5,0.05,10,eps
reptile,elqui,42,3,0.8181818181818182,0.92,5,0.05,10,eps
reptile,elqui,42,4,0.8333333333333334,0.7949999999999999,5,0.05,10,eps
reptile,elqui,42,5,0.5714285714285714,0.64,5,0.05,10,eps
reptile,elqui,42,6,0.75,0.81,5,0.05,10,eps
reptile,elqui,42,7,0.8421052631578947,0.91,5,0.05,10,eps
reptile,elqui,42,8,0.8888888888888888,0.93,5,0.05,10,eps
reptile,elqui,42,9,0.5882352941176471,0.86,5,0.05,10,eps
reptile,elqui,42,10,0.42857142857142855,0.66,5,0.05,10,eps
reptile,elqui,42,11,0.75,0.81,5,0.05,10,eps
reptile,elqui,42,12,0.7,0.725,5,0.05,10,eps
reptile,elqui,42,13,0.8333333333333334,0.92,5,0.05,10,eps
reptile,elqui,42,14,0.7777777777777778,0.89,5,0.05,10,eps
reptile,elqui,42,15,0.6666666666666666,0.81,5,0.05,10,eps
reptile,elqui,42,16,0.7272727272727273,0.7799999999999999,5,0.05,10,eps
reptile,elqui,42,17,0.782608695652174,0.84,5,0.05,10,eps
reptile,elqui,42,18,0.8571428571428571,0.79,5,0.05,10,eps
reptile,elqui,42,19,0.9523809523809523,1.0,5,0.05,10,eps
reptile,elqui,42,20,0.782608695652174,0.79,5,0.05,10,eps
reptile,elqui,42,21,0.782608695652174,0.8200000000000001,5,0.05,10,eps
reptile,elqui,42,22,0.7777777777777778,0.9300000000000002,5,0.05,10,eps
reptile,elqui,42,23,0.7777777777777778,0.85,5,0.05,10,eps
reptile,elqui,42,24,0.8181818181818182,0.9600000000000001,5,0.05,10,eps
reptile,elqui,42,25,0.42857142857142855,0.8400000000000001,5,0.05,10,eps
reptile,elqui,42,26,0.625,0.93,5,0.05,10,eps
reptile,elqui,42,27,0.782608695652174,0.88,5,0.05,10,eps
reptile,elqui,42,28,0.782608695652174,0.8500000000000001,5,0.05,10,eps
reptile,elqui,42,29,0.8571428571428571,0.9499999999999998,5,0.05,10,eps
reptile,limari,42,0,0.4,0.7200000000000001,5,0.05,10,eps
reptile,limari,42,1,0.6363636363636364,0.57,5,0.05,10,eps
reptile,limari,42,2,0.6153846153846154,0.64,5,0.05,10,eps
reptile,limari,42,3,0.7,0.7100000000000001,5,0.05,10,eps
reptile,limari,42,4,0.6666666666666666,0.82,5,0.05,10,eps
reptile,limari,42,5,0.5,0.53,5,0.05,10,eps
reptile,limari,42,6,0.26666666666666666,0.46,5,0.05,10,eps
reptile,limari,42,7,0.5882352941176471,0.78,5,0.05,10,eps
reptile,limari,42,8,0.72,0.47,5,0.05,10,eps
reptile,limari,42,9,0.5,0.55,5,0.05,10,eps
reptile,limari,42,10,0.35294117647058826,0.45999999999999996,5,0.05,10,eps
reptile,limari,42,11,0.5882352941176471,0.61,5,0.05,10,eps
reptile,limari,42,12,0.782608695652174,0.83,5,0.05,10,eps
reptile,limari,42,13,0.5555555555555556,0.45999999999999996,5,0.05,10,eps
reptile,limari,42,14,0.631578947368421,0.65,5,0.05,10,eps
reptile,limari,42,15,0.5714285714285714,0.645,5,0.05,10,eps
reptile,limari,42,16,0.7272727272727273,0.76,5,0.05,10,eps
reptile,limari,42,17,0.47619047619047616,0.54,5,0.05,10,eps
reptile,limari,42,18,0.6666666666666666,0.85,5,0.05,10,eps
reptile,limari,42,19,0.6,0.64,5,0.05,10,eps
reptile,limari,42,20,0.782608695652174,0.79,5,0.05,10,eps
reptile,limari,42,21,0.6,0.64,5,0.05,10,eps
reptile,limari,42,22,0.75,0.66,5,0.05,10,eps
reptile,limari,42,23,0.6666666666666666,0.76,5,0.05,10,eps
reptile,limari,42,24,0.5263157894736842,0.68,5,0.05,10,eps
reptile,limari,42,25,0.8421052631578947,0.8699999999999999,5,0.05,10,eps
reptile,limari,42,26,0.782608695652174,0.79,5,0.05,10,eps
reptile,limari,42,27,0.6923076923076923,0.47000000000000003,5,0.05,10,eps
reptile,limari,42,28,0.631578947368421,0.7100000000000001,5,0.05,10,eps
reptile,limari,42,29,0.5714285714285714,0.51,5,0.05,10,eps
reptile,copiapo,123,0,0.8571428571428571,0.85,5,0.05,10,eps
reptile,copiapo,123,1,0.8571428571428571,0.94,5,0.05,10,eps
reptile,copiapo,123,2,0.5882352941176471,0.85,5,0.05,10,eps
reptile,copiapo,123,3,0.9,0.97,5,0.05,10,eps
reptile,copiapo,123,4,0.9,0.98,5,0.05,10,eps
reptile,copiapo,123,5,0.7058823529411765,0.9,5,0.05,10,eps
reptile,copiapo,123,6,0.8421052631578947,0.89,5,0.05,10,eps
reptile,copiapo,123,7,0.75,0.95,5,0.05,10,eps
reptile,copiapo,123,8,0.7619047619047619,0.85,5,0.05,10,eps
reptile,copiapo,123,9,0.8333333333333334,0.92,5,0.05,10,eps
reptile,copiapo,123,10,0.9523809523809523,0.98,5,0.05,10,eps
reptile,copiapo,123,11,0.9090909090909091,0.9600000000000001,5,0.05,10,eps
reptile,copiapo,123,12,0.8571428571428571,0.9099999999999999,5,0.05,10,eps
reptile,copiapo,123,13,0.7692307692307693,0.81,5,0.05,10,eps
reptile,copiapo,123,14,0.8,0.81,5,0.05,10,eps
reptile,copiapo,123,15,0.7777777777777778,0.9400000000000001,5,0.05,10,eps
reptile,copiapo,123,16,0.9,0.9,5,0.05,10,eps
reptile,copiapo,123,17,0.8181818181818182,0.9700000000000001,5,0.05,10,eps
reptile,copiapo,123,18,0.8571428571428571,0.94,5,0.05,10,eps
reptile,copiapo,123,19,0.8,0.8999999999999999,5,0.05,10,eps
reptile,copiapo,123,20,0.6666666666666666,0.83,5,0.05,10,eps
reptile,copiapo,123,21,0.8571428571428571,0.94,5,0.05,10,eps
reptile,copiapo,123,22,0.9523809523809523,0.99,5,0.05,10,eps
reptile,copiapo,123,23,0.8,0.81,5,0.05,10,eps
reptile,copiapo,123,24,0.9,0.9199999999999999,5,0.05,10,eps
reptile,copiapo,123,25,0.7,0.89,5,0.05,10,eps
reptile,copiapo,123,26,0.6666666666666666,0.9400000000000001,5,0.05,10,eps
reptile,copiapo,123,27,0.782608695652174,0.87,5,0.05,10,eps
reptile,copiapo,123,28,0.8888888888888888,0.99,5,0.05,10,eps
reptile,copiapo,123,29,0.8181818181818182,0.9299999999999999,5,0.05,10,eps
reptile,huasco,123,0,0.7,0.77,5,0.05,10,eps
reptile,huasco,123,1,0.9,0.9099999999999999,5,0.05,10,eps
reptile,huasco,123,2,0.9090909090909091,0.9500000000000001,5,0.05,10,eps
reptile,huasco,123,3,0.8571428571428571,0.825,5,0.05,10,eps
reptile,huasco,123,4,0.8235294117647058,0.86,5,0.05,10,eps
reptile,huasco,123,5,0.8888888888888888,0.9600000000000001,5,0.05,10,eps
reptile,huasco,123,6,0.9523809523809523,0.94,5,0.05,10,eps
reptile,huasco,123,7,1.0,1.0,5,0.05,10,eps
reptile,huasco,123,8,0.8,0.9,5,0.05,10,eps
reptile,huasco,123,9,0.8888888888888888,0.9800000000000001,5,0.05,10,eps
reptile,huasco,123,10,0.9523809523809523,0.9500000000000001,5,0.05,10,eps
reptile,huasco,123,11,0.9090909090909091,1.0,5,0.05,10,eps
reptile,huasco,123,12,0.8888888888888888,0.8700000000000001,5,0.05,10,eps
reptile,huasco,123,13,0.8421052631578947,0.93,5,0.05,10,eps
reptile,huasco,123,14,1.0,1.0,5,0.05,10,eps
reptile,huasco,123,15,0.9,0.9800000000000001,5,0.05,10,eps
reptile,huasco,123,16,0.9,0.9400000000000001,5,0.05,10,eps
reptile,huasco,123,17,0.8888888888888888,0.97,5,0.05,10,eps
reptile,huasco,123,18,0.9523809523809523,0.99,5,0.05,10,eps
reptile,huasco,123,19,0.782608695652174,0.85,5,0.05,10,eps
reptile,huasco,123,20,0.9523809523809523,0.93,5,0.05,10,eps
reptile,huasco,123,21,0.9473684210526315,1.0,5,0.05,10,eps
reptile,huasco,123,22,0.8695652173913043,0.9800000000000001,5,0.05,10,eps
reptile,huasco,123,23,0.6086956521739131,0.5700000000000001,5,0.05,10,eps
reptile,huasco,123,24,0.8,0.8999999999999999,5,0.05,10,eps
reptile,huasco,123,25,0.9090909090909091,0.95,5,0.05,10,eps
reptile,huasco,123,26,0.7058823529411765,0.96,5,0.05,10,eps
reptile,huasco,123,27,1.0,1.0,5,0.05,10,eps
reptile,huasco,123,28,0.64,0.535,5,0.05,10,eps
reptile,huasco,123,29,0.631578947368421,0.8200000000000001,5,0.05,10,eps
reptile,elqui,123,0,0.7368421052631579,0.86,5,0.05,10,eps
reptile,elqui,123,1,0.9523809523809523,0.92,5,0.05,10,eps
reptile,elqui,123,2,0.8,0.9600000000000001,5,0.05,10,eps
reptile,elqui,123,3,0.8,0.825,5,0.05,10,eps
reptile,elqui,123,4,0.7368421052631579,0.845,5,0.05,10,eps
reptile,elqui,123,5,0.9523809523809523,0.9,5,0.05,10,eps
reptile,elqui,123,6,0.9090909090909091,0.94,5,0.05,10,eps
reptile,elqui,123,7,0.6956521739130435,0.78,5,0.05,10,eps
reptile,elqui,123,8,0.8695652173913043,0.885,5,0.05,10,eps
reptile,elqui,123,9,0.47058823529411764,0.78,5,0.05,10,eps
reptile,elqui,123,10,0.8421052631578947,0.91,5,0.05,10,eps
reptile,elqui,123,11,0.8421052631578947,0.9,5,0.05,10,eps
reptile,elqui,123,12,0.7692307692307693,0.74,5,0.05,10,eps
reptile,elqui,123,13,0.6666666666666666,0.9400000000000001,5,0.05,10,eps
reptile,elqui,123,14,0.7407407407407407,0.79,5,0.05,10,eps
reptile,elqui,123,15,0.9,0.96,5,0.05,10,eps
reptile,elqui,123,16,0.7,0.78,5,0.05,10,eps
reptile,elqui,123,17,0.7619047619047619,0.82,5,0.05,10,eps
reptile,elqui,123,18,0.8181818181818182,0.92,5,0.05,10,eps
reptile,elqui,123,19,0.8421052631578947,0.96,5,0.05,10,eps
reptile,elqui,123,20,0.9,0.9100000000000001,5,0.05,10,eps
reptile,elqui,123,21,0.7619047619047619,0.8999999999999999,5,0.05,10,eps
reptile,elqui,123,22,0.72,0.84,5,0.05,10,eps
reptile,elqui,123,23,0.8181818181818182,0.87,5,0.05,10,eps
reptile,elqui,123,24,0.6,0.75,5,0.05,10,eps
reptile,elqui,123,25,0.9090909090909091,0.9599999999999999,5,0.05,10,eps
reptile,elqui,123,26,0.75,0.9400000000000001,5,0.05,10,eps
reptile,elqui,123,27,0.8421052631578947,0.88,5,0.05,10,eps
reptile,elqui,123,28,0.6666666666666666,0.7999999999999999,5,0.05,10,eps
reptile,elqui,123,29,0.6666666666666666,0.76,5,0.05,10,eps
reptile,limari,123,0,0.3333333333333333,0.79,5,0.05,10,eps
reptile,limari,123,1,0.6666666666666666,0.78,5,0.05,10,eps
reptile,limari,123,2,0.7058823529411765,0.8400000000000001,5,0.05,10,eps
reptile,limari,123,3,0.6,0.66,5,0.05,10,eps
reptile,limari,123,4,0.42105263157894735,0.5800000000000001,5,0.05,10,eps
reptile,limari,123,5,0.6363636363636364,0.5700000000000001,5,0.05,10,eps
reptile,limari,123,6,0.5714285714285714,0.6900000000000001,5,0.05,10,eps
reptile,limari,123,7,0.631578947368421,0.76,5,0.05,10,eps
reptile,limari,123,8,0.6666666666666666,0.71,5,0.05,10,eps
reptile,limari,123,9,0.6666666666666666,0.9,5,0.05,10,eps
reptile,limari,123,10,0.8,0.86,5,0.05,10,eps
reptile,limari,123,11,0.6086956521739131,0.59,5,0.05,10,eps
reptile,limari,123,12,0.631578947368421,0.47,5,0.05,10,eps
reptile,limari,123,13,0.6956521739130435,0.76,5,0.05,10,eps
reptile,limari,123,14,0.75,0.88,5,0.05,10,eps
reptile,limari,123,15,0.5714285714285714,0.55,5,0.05,10,eps
reptile,limari,123,16,0.6,0.64,5,0.05,10,eps
reptile,limari,123,17,0.47619047619047616,0.4,5,0.05,10,eps
reptile,limari,123,18,0.5882352941176471,0.7899999999999999,5,0.05,10,eps
reptile,limari,123,19,0.782608695652174,0.88,5,0.05,10,eps
reptile,limari,123,20,0.75,0.69,5,0.05,10,eps
reptile,limari,123,21,0.8571428571428571,0.81,5,0.05,10,eps
reptile,limari,123,22,0.782608695652174,0.74,5,0.05,10,eps
reptile,limari,123,23,0.6956521739130435,0.65,5,0.05,10,eps
reptile,limari,123,24,0.4,0.63,5,0.05,10,eps
reptile,limari,123,25,0.5714285714285714,0.55,5,0.05,10,eps
reptile,limari,123,26,0.6956521739130435,0.75,5,0.05,10,eps
reptile,limari,123,27,0.8571428571428571,0.86,5,0.05,10,eps
reptile,limari,123,28,0.7058823529411765,0.8600000000000002,5,0.05,10,eps
reptile,limari,123,29,0.6666666666666666,0.84,5,0.05,10,eps
reptile,copiapo,7,0,0.7272727272727273,0.86,5,0.05,10,eps
reptile,copiapo,7,1,0.9,0.9600000000000001,5,0.05,10,eps
reptile,copiapo,7,2,0.8695652173913043,0.98,5,0.05,10,eps
reptile,copiapo,7,3,0.8235294117647058,0.98,5,0.05,10,eps
reptile,copiapo,7,4,0.5555555555555556,0.73,5,0.05,10,eps
reptile,copiapo,7,5,0.7368421052631579,0.87,5,0.05,10,eps
reptile,copiapo,7,6,0.5333333333333333,0.8999999999999999,5,0.05,10,eps
reptile,copiapo,7,7,0.8,0.93,5,0.05,10,eps
reptile,copiapo,7,8,0.42857142857142855,0.91,5,0.05,10,eps
reptile,copiapo,7,9,0.8235294117647058,0.9500000000000001,5,0.05,10,eps
reptile,copiapo,7,10,0.782608695652174,0.88,5,0.05,10,eps
reptile,copiapo,7,11,0.75,0.9500000000000001,5,0.05,10,eps
reptile,copiapo,7,12,0.7058823529411765,0.9199999999999999,5,0.05,10,eps
reptile,copiapo,7,13,0.8181818181818182,0.9400000000000001,5,0.05,10,eps
reptile,copiapo,7,14,0.8181818181818182,0.88,5,0.05,10,eps
reptile,copiapo,7,15,0.8571428571428571,0.9000000000000001,5,0.05,10,eps
reptile,copiapo,7,16,0.8181818181818182,0.92,5,0.05,10,eps
reptile,copiapo,7,17,0.7777777777777778,0.92,5,0.05,10,eps
reptile,copiapo,7,18,0.75,1.0,5,0.05,10,eps
reptile,copiapo,7,19,0.8571428571428571,0.9600000000000001,5,0.05,10,eps
reptile,copiapo,7,20,0.7058823529411765,0.8,5,0.05,10,eps
reptile,copiapo,7,21,0.9090909090909091,0.9600000000000001,5,0.05,10,eps
reptile,copiapo,7,22,0.8333333333333334,0.97,5,0.05,10,eps
reptile,copiapo,7,23,0.7272727272727273,0.755,5,0.05,10,eps
reptile,copiapo,7,24,0.7619047619047619,0.8999999999999999,5,0.05,10,eps
reptile,copiapo,7,25,0.9,0.99,5,0.05,10,eps
reptile,copiapo,7,26,0.8,0.785,5,0.05,10,eps
reptile,copiapo,7,27,0.9473684210526315,0.9899999999999999,5,0.05,10,eps
reptile,copiapo,7,28,0.7058823529411765,0.89,5,0.05,10,eps
reptile,copiapo,7,29,0.8181818181818182,0.84,5,0.05,10,eps
reptile,huasco,7,0,0.75,0.555,5,0.05,10,eps
reptile,huasco,7,1,0.8571428571428571,0.97,5,0.05,10,eps
reptile,huasco,7,2,0.7368421052631579,0.85,5,0.05,10,eps
reptile,huasco,7,3,0.8888888888888888,1.0,5,0.05,10,eps
reptile,huasco,7,4,0.7692307692307693,0.71,5,0.05,10,eps
reptile,huasco,7,5,0.7058823529411765,0.92,5,0.05,10,eps
reptile,huasco,7,6,0.6666666666666666,0.8500000000000001,5,0.05,10,eps
reptile,huasco,7,7,0.9523809523809523,0.9400000000000001,5,0.05,10,eps
reptile,huasco,7,8,0.8,0.84,5,0.05,10,eps
reptile,huasco,7,9,0.6666666666666666,0.7,5,0.05,10,eps
reptile,huasco,7,10,0.8333333333333334,0.8200000000000001,5,0.05,10,eps
reptile,huasco,7,11,0.8181818181818182,0.96,5,0.05,10,eps
reptile,huasco,7,12,0.6666666666666666,0.72,5,0.05,10,eps
reptile,huasco,7,13,0.7777777777777778,0.91,5,0.05,10,eps
reptile,huasco,7,14,0.75,0.9,5,0.05,10,eps
reptile,huasco,7,15,0.8695652173913043,0.9199999999999999,5,0.05,10,eps
reptile,huasco,7,16,0.7058823529411765,0.9500000000000001,5,0.05,10,eps
reptile,huasco,7,17,0.8,0.8699999999999999,5,0.05,10,eps
reptile,huasco,7,18,0.8888888888888888,0.98,5,0.05,10,eps
reptile,huasco,7,19,0.8,0.8450000000000001,5,0.05,10,eps
reptile,huasco,7,20,0.7619047619047619,0.85,5,0.05,10,eps
reptile,huasco,7,21,0.7368421052631579,0.8300000000000001,5,0.05,10,eps
reptile,huasco,7,22,0.7368421052631579,0.88,5,0.05,10,eps
reptile,huasco,7,23,0.8695652173913043,0.81,5,0.05,10,eps
reptile,huasco,7,24,0.8571428571428571,0.9600000000000001,5,0.05,10,eps
reptile,huasco,7,25,0.9090909090909091,0.93,5,0.05,10,eps
reptile,huasco,7,26,0.6,0.7000000000000001,5,0.05,10,eps
reptile,huasco,7,27,0.7619047619047619,0.84,5,0.05,10,eps
reptile,huasco,7,28,0.8421052631578947,0.9400000000000001,5,0.05,10,eps
reptile,huasco,7,29,0.9473684210526315,1.0,5,0.05,10,eps
reptile,elqui,7,0,0.5,0.6299999999999999,5,0.05,10,eps
reptile,elqui,7,1,0.7692307692307693,0.77,5,0.05,10,eps
reptile,elqui,7,2,0.8,0.96,5,0.05,10,eps
reptile,elqui,7,3,0.8181818181818182,0.9200000000000002,5,0.05,10,eps
reptile,elqui,7,4,0.7368421052631579,0.84,5,0.05,10,eps
reptile,elqui,7,5,0.7058823529411765,0.9300000000000002,5,0.05,10,eps
reptile,elqui,7,6,0.7777777777777778,0.95,5,0.05,10,eps
reptile,elqui,7,7,0.782608695652174,0.74,5,0.05,10,eps
reptile,elqui,7,8,0.782608695652174,0.81,5,0.05,10,eps
reptile,elqui,7,9,0.9,0.9300000000000002,5,0.05,10,eps
reptile,elqui,7,10,0.8235294117647058,0.87,5,0.05,10,eps
reptile,elqui,7,11,0.8888888888888888,0.97,5,0.05,10,eps
reptile,elqui,7,12,0.9090909090909091,0.9400000000000001,5,0.05,10,eps
reptile,elqui,7,13,0.782608695652174,0.75,5,0.05,10,eps
reptile,elqui,7,14,0.75,0.8200000000000001,5,0.05,10,eps
reptile,elqui,7,15,0.8421052631578947,0.9400000000000001,5,0.05,10,eps
reptile,elqui,7,16,0.8235294117647058,0.87,5,0.05,10,eps
reptile,elqui,7,17,0.8571428571428571,0.97,5,0.05,10,eps
reptile,elqui,7,18,0.8,0.81,5,0.05,10,eps
reptile,elqui,7,19,0.7058823529411765,0.8,5,0.05,10,eps
reptile,elqui,7,20,0.782608695652174,0.83,5,0.05,10,eps
reptile,elqui,7,21,0.8888888888888888,0.89,5,0.05,10,eps
reptile,elqui,7,22,0.9523809523809523,0.98,5,0.05,10,eps
reptile,elqui,7,23,0.8421052631578947,0.8800000000000001,5,0.05,10,eps
reptile,elqui,7,24,0.8181818181818182,0.78,5,0.05,10,eps
reptile,elqui,7,25,0.9523809523809523,0.9800000000000001,5,0.05,10,eps
reptile,elqui,7,26,0.5333333333333333,0.8100000000000002,5,0.05,10,eps
reptile,elqui,7,27,0.6666666666666666,0.6699999999999999,5,0.05,10,eps
reptile,elqui,7,28,0.8181818181818182,0.86,5,0.05,10,eps
reptile,elqui,7,29,0.8181818181818182,0.94,5,0.05,10,eps
reptile,limari,7,0,0.5217391304347826,0.5449999999999999,5,0.05,10,eps
reptile,limari,7,1,0.6666666666666666,0.78,5,0.05,10,eps
reptile,limari,7,2,0.75,0.74,5,0.05,10,eps
reptile,limari,7,3,0.7777777777777778,0.87,5,0.05,10,eps
reptile,limari,7,4,0.6,0.67,5,0.05,10,eps
reptile,limari,7,5,0.8,0.86,5,0.05,10,eps
reptile,limari,7,6,0.8571428571428571,0.8,5,0.05,10,eps
reptile,limari,7,7,0.5263157894736842,0.5800000000000001,5,0.05,10,eps
reptile,limari,7,8,0.6666666666666666,0.77,5,0.05,10,eps
reptile,limari,7,9,0.47619047619047616,0.52,5,0.05,10,eps
reptile,limari,7,10,0.631578947368421,0.68,5,0.05,10,eps
reptile,limari,7,11,0.6956521739130435,0.61,5,0.05,10,eps
